id,text
5a1fb5b3,Good shot of Danica's car qualifying at Japan. Were you able to see her win the race?
5a30d013,You're welcome. What else is peer review for?
166d0d91,Sounds good. Could you drop Fritzpoll a note?
ba4c3978,I have proposed the merge for you at these pages: <url>/<url>. Is that what you wanted?
837843e7,"Look dude, <url> was ALSO just deleted. What makes 2005 so special?"
4e7bebef,I did not think that was a refinement. How were those categories not appropriate?
656aea0e,thank you. any clue what happened?
1a8a8a15,"Reading your help desk comment, I'm totally confused now. Was it 2005 or 2006?"
9596e2e2,"I understand ''your'' position, however I disagree with it, even regarding the spirit. <ins>Mostly because I don't see linking something as modification of the quote, therefore it's a moot point, even when coupled with bracketed additions.</ins> Perhaps we should see<ins>k</ins> comments from additional editors?"
9929cec9,"Re: <url> and <url>, if you think they are better off as redirects to the suburb/town rather than substubs on the lakes with a <nowiki><person></nowiki> tagline, you only need to overwrite the article with a redirect (or revert to a previous version that was a redirect), leaving the substub in the article history. How come you speedied them before redirecting?"
d5bbe3a1,"Never mind, got it. Is the stereochemistry known?"
99a78b8b,"In instances where there is one major usage of a name and several smaller ones it is conventional to leave the major one in the namespace and have a link in the top to the others (or to <url>. Surely 99.9% of people interested in <url> are going to be looking for the main one, so wouldn't it have made more sense to have left it there rather than making it a redirect?"
290bf3d9,"Great! Do you use IRC at all, or do you stay on-wiki?"
7bef42a0,"I didn't remove the image; I just moved it down to the bottom of the box, to avoid having a long stack of images at the top.  Is that a problem?"
443f6b3d,"Ah, I see. Although surely Aaron Lennon was younger when he first played for England?"
edfafa26,David Sprenkle was at the University of Illinois in 1982 (at least part of it) while I was there.  Were you there too?
cd04741d,"I'll unblock you if you give me some confirmation you've understood this and you are prepared to discuss the article through the proper channels, calmly and politely. So, cool down please, okay?"
f68e18ef,"Since I have not been able to get an answer to this on the project page, let me ask you directly: Did you receive Durova's ""secret evidence"" prior to the blocking of <url>?"
f2c75e38,Thanks for striking out the comment. Any chance of a support/oppose vote?
f28fc5e1,"Where do you suggest that I post the citation? In the ""USNA"" section or the ""Hispanic alumni section""?"
ecbe575f,"yes, but we are hardly debating that edit that hasnt stood in the last few days anywway and certainly isnt an issue right now. What of that edit do you currently object to with such vehemence?"
0489f4f9,"You said: ""I am just upset that you are harassing a person who seems to be trying to better himself and his relationship with fellow wikipedians.""  First, I'm harrassing no-one, and it would be better if you didn't make such accusations.  Secondly, what evidence do you see that SS is trying to do anything of the kind?"
06082cd7,"If you have something to say for keeping that picture, say it here and I'll copy it over to the FFD page. But, frankly, if you can't even be bothered to check out the <url> rules to find out about why the Zguri image isn't acceptable, how do you expect to be able to make any relevant argument about the other one?"
382340b6,"Hi Khoikhoi - I see you deleted a previous incarnation of a pan-Arabism article which seems to be resurfacing under variant names, and is now at <url>. This doesn't read to me like an encyclopedia article - do you have any thoughts on whether/under what criterion it should be deleted?"
f06bd98a,"LOL, I can't believe you reverted Kizzle's deletion of my summary at S & aQ. Did you actually like my summary?"
f4aa21a1,"Hmm, page says you are unavailable right now. This means you wont be fixing up <url> any time soon?"
1569d245,"Hi, you recently speedily deleted this image and in your explanation stated that I, the uploader, was informed of this. I was not - please could you tell me why not?"
451ba228,Are u the guy on TV Forum using the same name??
67e500d1,I don't see any mention of Wikipedia in that article.  Don't you have other things you could be worrying about?
21bb1b84,"""Get Up"" was released in Canada??"
1b7a635c,"Oh, no, sorry. Why do you want to talk to me on IRC?"
50248057,"BTW, nobody else has been keeping that page updated as much as I have worked on it for the entire hockey year, and it would be dead and empty without my work. So, why don't you be positive and praise my work instead of being so picky on such a minor, insignificant thing as putting 'vacant' on-top instead of below a player who no longer is on the team?"
3cc26fe0,Truly Kafkaesque.  Did GoRight try to have it taken down?
605e335b,"He probably couldn't understand the speedy notice. Then again, who knows what goes on in the minds of n00bs?"
9df6799e,Which of course is all the more ironic as my initial edits were an attempt to ''improve'' the article per <url>. Who the hell would have predicted all this?
ddb5ebe8,Why did you remove you comment on the talk page? Did you change your opinion?
13c29634,The notion that a hunter would kill dozens of birds with a single shot seems outlandish to me.  Do you have a reference for this?
573c0a80,"you need a copy, you say... by that you mean a translation, or one which has been reconstructed to meet en. wiki coding?"
11930136,Hi im currently compiling a college project on unreliable information and would like to view the deleted article Dudley O'Neill. Can you help?
b6743572,I need to read more about what exactly a pastoral opera is supposed to be. Perhaps it should be a supercategory?
6f7140b1,"Anyway, the point is that the bot is editing against <url>. Can you let me know whether you intend to continue or whether we can agree that you'll stop using it to do this?"
2d53f6ba,"Hey, can you block this moron from editing the IIHF Page? Or what can i do in such cases?"
a89badc3,I think it's a great idea to get the CO3 community involved with keeping <url> correct and uptodate.  I shan't be there myself this year (clashes with various things) - would you be able to bring it up?
